production_id,production_time,shift,equipment_id,product_id,worker_id,production_qty
P002942,2026-09-24 08:07:00,주간,M01,PR05,W005,1442
P002943,2026-11-20 05:55:00,야간,M02,PR01,W010,1102
P002944,2026-11-21 13:56:00,주간,M03,PR03,W009,883
P002945,2026-12-25 06:12:00,야간,M05,PR04,W010,1220
P002946,2026-04-13 01:30:00,야간,M05,PR03,W003,1263
P002947,2026-12-27 06:38:00,야간,M02,PR05,W001,1102
P002948,2026-08-19 17:50:00,주간,M03,PR04,W010,991
P002949,2026-10-21 07:45:00,야간,M04,PR03,W002,931
P002950,2026-11-24 09:16:00,주간,M03,PR03,W007,993
P002951,2026-04-23 16:14:00,주간,M01,PR03,W001,1230
P002952,2026-03-01 01:56:00,야간,M01,PR03,W002,1340
P002953,2026-07-03 21:48:00,야간,M01,PR05,W003,1282
P002954,2026-08-14 16:30:00,주간,M01,PR05,W001,1329
P002955,2026-06-02 09:38:00,주간,M02,PR01,W004,1028
P002956,2026-08-17 06:49:00,야간,M03,PR05,W007,906
P002957,2026-04-02 22:44:00,야간,M02,PR05,W003,1116
P002958,2026-04-29 14:17:00,주간,M01,PR02,W005,1346
P002959,2026-12-17 08:11:00,주간,M01,PR03,W009,1236
P002960,2026-01-22 07:54:00,야간,M04,PR02,W001,966
P002961,2026-01-27 11:04:00,주간,M03,PR03,W003,851
P002962,2026-11-08 15:43:00,주간,M04,PR01,W004,1058
P002963,2026-10-04 14:46:00,주간,M04,PR04,W007,1060
P002964,2026-03-12 12:19:00,주간,M02,PR04,W002,1047
P002965,2026-04-17 20:35:00,야간,M05,PR03,W005,1030
P002966,2026-10-08 19:13:00,주간,M05,PR05,W005,1150
P002967,2026-10-09 15:51:00,주간,M04,PR04,W009,1026
P002968,2026-09-09 19:42:00,주간,M03,PR02,W008,929
P002969,2026-03-08 22:44:00,야간,M03,PR04,W007,976
P002970,2026-02-11 03:34:00,야간,M02,PR04,W009,1120
P002971,2026-04-30 23:56:00,야간,M02,PR04,W002,1051
P002972,2026-07-19 18:34:00,주간,M04,PR03,W010,965
P002973,2026-05-02 05:33:00,야간,M02,PR03,W005,1188
P002974,2026-10-24 21:58:00,야간,M04,PR04,W004,1075
P002975,2026-03-21 00:24:00,야간,M05,PR04,W008,1066
P002976,2026-11-21 20:07:00,야간,M03,PR01,W009,876
P002977,2026-12-04 23:03:00,야간,M04,PR02,W001,1083
P002978,2026-11-28 19:02:00,주간,M04,PR04,W001,1015
P002979,2026-11-03 22:34:00,야간,M04,PR01,W004,947
P002980,2026-01-25 20:08:00,야간,M04,PR04,W005,942
P002981,2026-08-31 20:34:00,야간,M05,PR04,W001,1147
P002982,2026-10-14 10:05:00,주간,M05,PR05,W003,1091
P002983,2026-03-13 05:09:00,야간,M05,PR02,W003,1228
P002984,2026-11-12 08:09:00,주간,M03,PR02,W010,919
P002985,2026-10-12 16:14:00,주간,M03,PR03,W008,926
P002986,2026-04-10 21:26:00,야간,M04,PR01,W005,1065
P002987,2026-04-06 10:28:00,주간,M02,PR02,W009,1284
P002988,2026-07-01 18:31:00,주간,M01,PR05,W007,1458
P002989,2026-09-18 08:03:00,주간,M03,PR02,W005,972
P002990,2026-11-20 01:24:00,야간,M02,PR01,W006,1234
P002991,2026-07-29 21:45:00,야간,M04,PR02,W007,1081
P002992,2026-07-13 13:44:00,주간,M02,PR05,W007,1245
P002993,2026-10-23 08:04:00,주간,M03,PR03,W005,883
P002994,2026-08-23 22:29:00,야간,M05,PR05,W008,1087
P002995,2026-10-01 00:47:00,야간,M03,PR02,W009,972
P002996,2026-12-27 13:20:00,주간,M03,PR05,W005,906
P002997,2026-09-30 21:56:00,야간,M02,PR04,W002,1051
P002998,2026-03-02 01:42:00,야간,M02,PR02,W001,1229
P002999,2026-02-28 00:50:00,야간,M04,PR04,W009,999
P003000,2026-10-17 20:30:00,야간,M03,PR04,W009,851
P003001,2026-06-15 11:22:00,주간,M02,PR05,W010,1019
P003002,2026-11-09 11:49:00,주간,M02,PR01,W008,1297
P003003,2026-07-10 22:02:00,야간,M03,PR04,W009,938
P003004,2026-07-14 11:44:00,주간,M02,PR02,W008,1201
P003005,2026-10-03 16:24:00,주간,M04,PR01,W003,1082
P003006,2026-11-23 12:53:00,주간,M04,PR01,W001,1011
P003007,2026-10-05 23:33:00,야간,M03,PR01,W008,969
P003008,2026-05-30 20:35:00,야간,M05,PR01,W002,1041
P003009,2026-08-28 14:29:00,주간,M04,PR02,W002,1099
P003010,2026-04-05 18:23:00,주간,M04,PR02,W010,954
P003011,2026-12-10 18:17:00,주간,M05,PR04,W001,1247
P003012,2026-02-06 22:17:00,야간,M04,PR03,W005,1034
P003013,2026-04-09 10:09:00,주간,M01,PR02,W010,1244
P003014,2026-10-25 23:41:00,야간,M05,PR04,W001,1264
P003015,2026-07-02 06:37:00,야간,M03,PR02,W008,884
P003016,2026-06-24 21:03:00,야간,M05,PR04,W005,1066
P003017,2026-05-16 13:41:00,주간,M04,PR04,W003,1073
P003018,2026-10-29 02:52:00,야간,M03,PR03,W007,890
P003019,2026-01-04 20:51:00,야간,M01,PR01,W005,1268
P003020,2026-12-25 09:35:00,주간,M03,PR01,W004,870
P003021,2026-12-16 19:49:00,주간,M01,PR04,W008,1481
P003022,2026-10-16 14:35:00,주간,M03,PR01,W001,986
P003023,2026-05-08 21:05:00,야간,M03,PR01,W002,938
P003024,2026-05-13 04:18:00,야간,M02,PR04,W010,1118
P003025,2026-02-11 04:25:00,야간,M02,PR01,W009,1110
P003026,2026-08-05 17:31:00,주간,M02,PR03,W002,1036
P003027,2026-02-20 18:48:00,주간,M04,PR01,W004,1051
P003028,2026-09-01 17:59:00,주간,M05,PR05,W010,1299
P003029,2026-06-04 09:34:00,주간,M04,PR03,W005,1030
P003030,2026-11-20 05:17:00,야간,M03,PR04,W001,999
P003031,2026-10-11 08:03:00,주간,M04,PR04,W004,1053
P003032,2026-06-06 16:57:00,주간,M05,PR05,W004,1172
P003033,2026-01-26 11:41:00,주간,M05,PR01,W009,1087
P003034,2026-12-17 23:00:00,야간,M04,PR02,W001,1071
P003035,2026-08-31 08:29:00,주간,M03,PR01,W008,982
P003036,2026-01-20 17:12:00,주간,M04,PR02,W007,981
P003037,2026-10-21 21:04:00,야간,M05,PR02,W003,1217
P003038,2026-03-31 03:12:00,야간,M03,PR02,W002,952
P003039,2026-08-18 02:59:00,야간,M03,PR04,W003,944
P003040,2026-12-26 22:49:00,야간,M03,PR05,W002,903
P003041,2026-10-30 09:12:00,주간,M01,PR04,W008,1481
P003042,2026-08-10 15:55:00,주간,M01,PR04,W005,1220
P003043,2026-12-25 14:32:00,주간,M05,PR01,W010,1147
P003044,2026-08-05 08:52:00,주간,M04,PR04,W008,923
P003045,2026-05-31 13:54:00,주간,M01,PR05,W006,1445
P003046,2026-08-29 12:29:00,주간,M05,PR01,W005,1087
P003047,2026-09-14 17:08:00,주간,M05,PR02,W007,1131
P003048,2026-02-17 14:01:00,주간,M01,PR01,W004,1385
P003049,2026-04-27 19:40:00,주간,M01,PR01,W009,1270
P003050,2026-11-07 02:17:00,야간,M01,PR02,W001,1308
P003051,2026-11-27 20:35:00,야간,M04,PR02,W006,938
P003052,2026-09-05 10:30:00,주간,M05,PR02,W004,1086
P003053,2026-11-26 21:29:00,야간,M01,PR03,W005,1344
P003054,2026-11-17 12:51:00,주간,M05,PR05,W004,1235
P003055,2026-09-10 07:57:00,야간,M02,PR05,W003,1152
P003056,2026-09-29 13:37:00,주간,M02,PR03,W009,1149
P003057,2026-04-02 03:47:00,야간,M02,PR02,W009,1083
P003058,2026-07-20 00:07:00,야간,M01,PR02,W002,1315
P003059,2026-08-24 21:23:00,야간,M02,PR05,W008,1216
P003060,2026-05-27 20:24:00,야간,M04,PR03,W009,1067
P003061,2026-03-15 20:30:00,야간,M03,PR04,W009,913
P003062,2026-02-10 09:40:00,주간,M05,PR04,W009,1143
P003063,2026-12-27 02:54:00,야간,M04,PR05,W006,909
P003064,2026-10-27 23:01:00,야간,M04,PR04,W005,1018
P003065,2026-03-08 03:28:00,야간,M01,PR05,W002,1284
P003066,2026-06-30 22:19:00,야간,M04,PR04,W006,990
P003067,2026-12-06 18:04:00,주간,M05,PR04,W005,1045
P003068,2026-08-06 13:34:00,주간,M02,PR01,W002,1287
P003069,2026-03-10 05:33:00,야간,M03,PR05,W001,883
P003070,2026-02-01 20:25:00,야간,M04,PR04,W007,1030
P003071,2026-04-10 04:03:00,야간,M02,PR05,W008,1049
P003072,2026-12-03 08:00:00,주간,M03,PR05,W007,951
P003073,2026-09-13 23:46:00,야간,M05,PR01,W003,1160
P003074,2026-09-07 16:59:00,주간,M02,PR02,W009,1178
P003075,2026-02-06 09:54:00,주간,M01,PR02,W008,1477
P003076,2026-08-15 00:10:00,야간,M05,PR04,W003,1250
P003077,2026-06-18 17:13:00,주간,M03,PR04,W008,855
P003078,2026-11-11 22:18:00,야간,M02,PR01,W001,1051
P003079,2026-04-24 01:51:00,야간,M04,PR03,W004,1065
P003080,2026-07-11 06:54:00,야간,M03,PR02,W005,897
P003081,2026-06-14 23:28:00,야간,M02,PR01,W010,1147
P003082,2026-04-21 00:58:00,야간,M03,PR03,W006,963
P003083,2026-12-30 01:29:00,야간,M01,PR05,W004,1252
P003084,2026-09-19 23:31:00,야간,M01,PR05,W003,1328
P003085,2026-01-22 14:04:00,주간,M03,PR04,W001,872
P003086,2026-08-07 07:48:00,야간,M05,PR01,W007,1248
P003087,2026-08-17 10:31:00,주간,M03,PR05,W001,944
P003088,2026-06-25 13:21:00,주간,M01,PR02,W009,1373
P003089,2026-09-19 04:47:00,야간,M02,PR04,W006,1023
P003090,2026-04-09 22:02:00,야간,M04,PR02,W003,1038
P003091,2026-11-09 05:34:00,야간,M01,PR04,W004,1208
P003092,2026-08-20 21:02:00,야간,M05,PR04,W006,1029
P003093,2026-01-30 12:37:00,주간,M01,PR02,W005,1428
P003094,2026-04-03 16:36:00,주간,M02,PR02,W010,1258
P003095,2026-12-18 07:18:00,야간,M01,PR01,W008,1264
P003096,2026-10-19 07:59:00,야간,M05,PR03,W002,1205
P003097,2026-05-09 21:46:00,야간,M05,PR04,W010,1117
P003098,2026-11-23 10:54:00,주간,M04,PR02,W002,1010
P003099,2026-09-12 10:29:00,주간,M04,PR01,W002,962
P003100,2026-11-16 08:22:00,주간,M02,PR05,W001,1288
P003101,2026-02-22 05:43:00,야간,M03,PR03,W006,895
P003102,2026-03-24 05:41:00,야간,M01,PR02,W009,1439
P003103,2026-04-15 13:34:00,주간,M04,PR05,W010,966
P003104,2026-07-02 14:27:00,주간,M02,PR01,W006,1099
P003105,2026-08-13 19:36:00,주간,M01,PR01,W005,1498
P003106,2026-07-03 10:02:00,주간,M03,PR02,W005,935
P003107,2026-04-30 23:40:00,야간,M01,PR05,W001,1213
P003108,2026-01-24 21:08:00,야간,M03,PR02,W007,863
P003109,2026-04-18 15:40:00,주간,M04,PR04,W007,933
P003110,2026-07-01 16:53:00,주간,M04,PR02,W007,975
P003111,2026-07-16 14:52:00,주간,M05,PR04,W006,1177
P003112,2026-11-28 18:34:00,주간,M04,PR05,W008,1029
P003113,2026-10-30 14:14:00,주간,M05,PR05,W002,1165
P003114,2026-06-19 22:03:00,야간,M04,PR02,W003,976
P003115,2026-12-20 15:45:00,주간,M04,PR01,W010,1077
P003116,2026-10-03 05:31:00,야간,M05,PR01,W006,1084
P003117,2026-06-09 05:57:00,야간,M05,PR02,W004,1033
P003118,2026-11-17 13:43:00,주간,M01,PR01,W008,1375
P003119,2026-10-01 22:14:00,야간,M01,PR02,W007,1446
P003120,2026-02-25 02:13:00,야간,M02,PR02,W004,1086
P003121,2026-02-19 23:36:00,야간,M05,PR02,W004,1216
P003122,2026-08-20 08:36:00,주간,M03,PR04,W007,947
P003123,2026-02-17 21:40:00,야간,M04,PR05,W002,977
P003124,2026-11-24 02:07:00,야간,M03,PR05,W003,921
P003125,2026-02-15 11:39:00,주간,M01,PR01,W007,1303
P003126,2026-11-13 21:15:00,야간,M04,PR05,W006,1020
P003127,2026-05-06 20:58:00,야간,M04,PR02,W004,1065
P003128,2026-09-04 04:28:00,야간,M04,PR02,W002,1076
P003129,2026-05-06 21:40:00,야간,M05,PR04,W009,1108
P003130,2026-03-08 20:38:00,야간,M04,PR04,W010,902
P003131,2026-11-27 22:27:00,야간,M02,PR02,W006,1256
P003132,2026-01-21 18:51:00,주간,M01,PR04,W009,1298
P003133,2026-03-20 15:19:00,주간,M03,PR03,W005,956
P003134,2026-04-15 20:29:00,야간,M01,PR04,W007,1344
P003135,2026-02-10 01:32:00,야간,M04,PR01,W009,1069
P003136,2026-04-25 21:26:00,야간,M04,PR03,W005,1098
P003137,2026-08-22 18:06:00,주간,M02,PR02,W001,1092
P003138,2026-06-09 20:09:00,야간,M04,PR03,W004,1077
P003139,2026-12-06 02:31:00,야간,M05,PR03,W006,1202
P003140,2026-01-06 20:12:00,야간,M04,PR02,W002,969
P003141,2026-08-23 13:26:00,주간,M01,PR02,W002,1431
P003142,2026-01-03 19:32:00,주간,M03,PR03,W008,910
P003143,2026-12-14 06:05:00,야간,M04,PR02,W009,983
P003144,2026-09-14 10:42:00,주간,M03,PR03,W002,943
P003145,2026-02-27 13:29:00,주간,M04,PR02,W010,996
P003146,2026-12-06 23:08:00,야간,M03,PR02,W010,953
P003147,2026-07-21 14:01:00,주간,M02,PR01,W008,1234
P003148,2026-03-24 06:01:00,야간,M03,PR01,W006,851
P003149,2026-01-16 21:36:00,야간,M04,PR05,W002,990
P003150,2026-12-03 12:20:00,주간,M02,PR01,W003,1229
P003151,2026-05-09 14:24:00,주간,M02,PR03,W010,1059
P003152,2026-03-06 16:01:00,주간,M03,PR01,W002,967
P003153,2026-07-21 16:11:00,주간,M02,PR05,W010,1214
P003154,2026-02-10 12:12:00,주간,M01,PR04,W008,1304
P003155,2026-02-20 20:42:00,야간,M04,PR02,W001,904
P003156,2026-05-29 09:06:00,주간,M03,PR02,W005,984
P003157,2026-03-07 20:01:00,야간,M04,PR03,W001,901
P003158,2026-12-23 23:41:00,야간,M02,PR05,W004,1157
P003159,2026-08-14 03:54:00,야간,M05,PR02,W001,1283
P003160,2026-09-04 21:04:00,야간,M05,PR01,W007,1108
P003161,2026-08-23 21:23:00,야간,M05,PR04,W009,1099
P003162,2026-02-04 03:31:00,야간,M01,PR05,W008,1239
P003163,2026-05-02 18:02:00,주간,M03,PR01,W009,983
P003164,2026-04-15 15:22:00,주간,M02,PR04,W002,1015
P003165,2026-05-04 12:58:00,주간,M04,PR01,W005,1093
P003166,2026-10-05 13:31:00,주간,M03,PR03,W002,936
P003167,2026-09-21 11:43:00,주간,M04,PR05,W002,997
P003168,2026-08-28 17:31:00,주간,M05,PR05,W003,1293
P003169,2026-10-12 23:39:00,야간,M03,PR05,W004,993
P003170,2026-02-09 13:24:00,주간,M01,PR01,W002,1203
P003171,2026-07-19 16:05:00,주간,M03,PR04,W004,865
P003172,2026-03-31 23:40:00,야간,M04,PR05,W005,913
P003173,2026-11-22 12:41:00,주간,M05,PR03,W007,1248
P003174,2026-04-28 21:26:00,야간,M04,PR01,W010,1040
P003175,2026-12-30 20:54:00,야간,M05,PR02,W008,1040
P003176,2026-10-04 14:34:00,주간,M03,PR02,W002,993
P003177,2026-01-02 23:42:00,야간,M04,PR01,W002,1023
P003178,2026-03-25 22:47:00,야간,M04,PR04,W004,907
P003179,2026-09-02 10:06:00,주간,M04,PR02,W009,931
P003180,2026-08-15 02:58:00,야간,M04,PR05,W006,977
P003181,2026-09-23 22:43:00,야간,M05,PR05,W007,1088
P003182,2026-02-20 18:54:00,주간,M05,PR04,W007,1093
P003183,2026-09-22 04:07:00,야간,M01,PR05,W001,1231
P003184,2026-07-12 03:14:00,야간,M05,PR01,W010,1160
P003185,2026-09-11 21:35:00,야간,M03,PR01,W008,869
P003186,2026-06-17 01:50:00,야간,M02,PR04,W003,1074
P003187,2026-01-13 06:07:00,야간,M02,PR03,W007,1228
P003188,2026-04-12 17:22:00,주간,M04,PR03,W004,968
P003189,2026-01-07 19:54:00,주간,M03,PR05,W008,872
P003190,2026-06-13 21:19:00,야간,M01,PR04,W006,1449
P003191,2026-02-21 15:56:00,주간,M02,PR01,W002,1079
P003192,2026-03-07 19:26:00,주간,M03,PR01,W005,921
P003193,2026-08-14 17:37:00,주간,M04,PR04,W010,1014
P003194,2026-11-08 18:08:00,주간,M02,PR03,W008,1189
P003195,2026-05-23 18:17:00,주간,M04,PR02,W006,1057
P003196,2026-02-12 08:51:00,주간,M04,PR04,W005,1035
P003197,2026-10-29 17:17:00,주간,M05,PR02,W006,1216
P003198,2026-04-05 09:43:00,주간,M03,PR01,W004,988
P003199,2026-06-09 06:50:00,야간,M04,PR04,W007,1017
P003200,2026-06-02 10:53:00,주간,M05,PR02,W008,1193
P003201,2026-06-03 02:45:00,야간,M02,PR01,W002,1201
P003202,2026-06-01 07:49:00,야간,M04,PR03,W001,987
P003203,2026-07-17 18:55:00,주간,M04,PR05,W009,1095
P003204,2026-05-28 21:09:00,야간,M03,PR02,W007,886
P003205,2026-02-26 01:20:00,야간,M05,PR04,W010,1038
P003206,2026-09-24 06:59:00,야간,M01,PR05,W007,1344
P003207,2026-08-23 11:50:00,주간,M01,PR03,W009,1366
P003208,2026-04-28 20:29:00,야간,M03,PR05,W008,912
P003209,2026-12-24 21:03:00,야간,M05,PR02,W008,1155
P003210,2026-06-25 16:42:00,주간,M04,PR05,W009,903
P003211,2026-10-15 16:13:00,주간,M05,PR03,W009,1150
P003212,2026-10-18 08:33:00,주간,M01,PR03,W006,1389
P003213,2026-08-10 10:53:00,주간,M02,PR03,W005,1038
P003214,2026-07-09 01:57:00,야간,M02,PR03,W008,1081
P003215,2026-10-21 20:54:00,야간,M03,PR03,W008,860
P003216,2026-04-09 23:57:00,야간,M05,PR03,W003,1290
P003217,2026-08-16 01:52:00,야간,M04,PR05,W004,977
P003218,2026-07-24 14:26:00,주간,M01,PR03,W007,1218
P003219,2026-04-05 06:27:00,야간,M01,PR01,W002,1447
P003220,2026-03-07 17:01:00,주간,M01,PR01,W006,1448
P003221,2026-12-03 10:06:00,주간,M05,PR05,W007,1206
P003222,2026-11-12 14:27:00,주간,M01,PR03,W005,1290
P003223,2026-11-15 10:43:00,주간,M03,PR02,W007,863
P003224,2026-05-07 04:06:00,야간,M05,PR04,W002,1033
P003225,2026-06-29 10:48:00,주간,M05,PR03,W008,1065
P003226,2026-03-08 12:17:00,주간,M03,PR02,W002,930
P003227,2026-02-07 14:45:00,주간,M03,PR05,W008,903
P003228,2026-06-24 06:08:00,야간,M03,PR02,W004,986
P003229,2026-08-17 18:53:00,주간,M05,PR01,W004,1119
P003230,2026-08-31 04:15:00,야간,M04,PR03,W004,1096
P003231,2026-08-29 05:22:00,야간,M02,PR03,W002,1127
P003232,2026-05-04 18:55:00,주간,M01,PR05,W003,1500
P003233,2026-07-24 01:23:00,야간,M03,PR05,W008,949
P003234,2026-06-28 18:12:00,주간,M02,PR05,W006,1274
P003235,2026-12-25 03:34:00,야간,M05,PR05,W001,1248
P003236,2026-06-02 10:54:00,주간,M02,PR05,W004,1275
P003237,2026-09-25 07:42:00,야간,M02,PR01,W008,1259
P003238,2026-05-10 00:55:00,야간,M02,PR05,W003,1092
P003239,2026-06-19 01:33:00,야간,M02,PR01,W010,1121
P003240,2026-11-20 21:42:00,야간,M05,PR03,W002,1048
P003241,2026-05-02 18:09:00,주간,M05,PR05,W001,1129
P003242,2026-07-18 23:09:00,야간,M01,PR01,W005,1439
P003243,2026-07-24 11:14:00,주간,M05,PR02,W005,1112
P003244,2026-08-05 21:45:00,야간,M02,PR04,W005,1133
P003245,2026-12-16 08:06:00,주간,M05,PR01,W005,1205
P003246,2026-07-27 02:34:00,야간,M05,PR02,W004,1025
P003247,2026-10-02 07:40:00,야간,M01,PR03,W005,1244
P003248,2026-08-14 19:47:00,주간,M02,PR03,W001,1078
P003249,2026-07-17 13:38:00,주간,M04,PR04,W004,1034
P003250,2026-05-02 13:45:00,주간,M01,PR04,W007,1328
P003251,2026-08-18 18:16:00,주간,M03,PR03,W009,894
P003252,2026-05-26 23:44:00,야간,M04,PR04,W008,989
P003253,2026-11-12 04:59:00,야간,M02,PR03,W007,1152
P003254,2026-06-21 12:57:00,주간,M01,PR05,W003,1259
P003255,2026-10-08 01:17:00,야간,M02,PR01,W006,1029
P003256,2026-05-21 23:49:00,야간,M05,PR02,W009,1178
P003257,2026-11-25 22:49:00,야간,M04,PR05,W010,1055
P003258,2026-02-19 12:23:00,주간,M02,PR02,W007,1146
P003259,2026-06-02 13:57:00,주간,M03,PR01,W008,970
P003260,2026-03-03 20:32:00,야간,M03,PR04,W004,862
P003261,2026-11-11 07:34:00,야간,M05,PR01,W009,1256
P003262,2026-12-16 22:55:00,야간,M04,PR03,W009,945
P003263,2026-03-03 03:43:00,야간,M02,PR03,W008,1032
P003264,2026-04-30 06:14:00,야간,M03,PR03,W007,992
P003265,2026-12-26 22:26:00,야간,M03,PR02,W005,986
P003266,2026-04-11 18:54:00,주간,M05,PR05,W007,1020
P003267,2026-12-26 23:28:00,야간,M05,PR03,W004,1021
P003268,2026-11-25 13:25:00,주간,M05,PR02,W005,1150
P003269,2026-10-21 20:17:00,야간,M03,PR04,W007,918
P003270,2026-10-27 02:48:00,야간,M03,PR01,W006,907
P003271,2026-09-17 20:34:00,야간,M01,PR05,W003,1236
P003272,2026-04-29 21:07:00,야간,M02,PR02,W002,1192
P003273,2026-10-09 14:43:00,주간,M04,PR01,W006,1055
P003274,2026-09-22 00:03:00,야간,M03,PR03,W009,965
P003275,2026-10-04 22:13:00,야간,M03,PR04,W007,984
P003276,2026-07-25 06:19:00,야간,M03,PR02,W010,949
P003277,2026-05-26 12:21:00,주간,M01,PR05,W008,1339
P003278,2026-11-15 06:53:00,야간,M03,PR02,W007,908
P003279,2026-08-30 03:56:00,야간,M03,PR03,W002,886
P003280,2026-05-18 05:55:00,야간,M02,PR04,W005,1038
P003281,2026-04-13 14:28:00,주간,M03,PR01,W003,987
P003282,2026-08-25 20:13:00,야간,M04,PR02,W008,1064
P003283,2026-06-24 23:06:00,야간,M02,PR04,W008,1001
P003284,2026-11-08 09:00:00,주간,M01,PR03,W005,1447
P003285,2026-10-14 13:49:00,주간,M03,PR02,W008,982
P003286,2026-02-10 16:20:00,주간,M02,PR02,W006,1253
P003287,2026-07-10 17:25:00,주간,M04,PR04,W003,1017
P003288,2026-06-18 06:49:00,야간,M04,PR03,W003,994
P003289,2026-04-13 20:06:00,야간,M04,PR01,W009,1073
P003290,2026-07-07 15:54:00,주간,M05,PR04,W006,1243
P003291,2026-04-03 10:12:00,주간,M02,PR03,W008,1234
P003292,2026-06-16 01:11:00,야간,M05,PR03,W005,1257
P003293,2026-05-12 19:47:00,주간,M02,PR01,W003,1042
P003294,2026-03-11 19:10:00,주간,M02,PR05,W007,1162
P003295,2026-05-01 02:17:00,야간,M01,PR02,W004,1466
P003296,2026-09-22 19:23:00,주간,M02,PR02,W010,1126
P003297,2026-03-15 09:57:00,주간,M05,PR02,W008,1283
P003298,2026-06-12 06:20:00,야간,M03,PR04,W004,971
P003299,2026-09-28 23:09:00,야간,M03,PR03,W006,882
P003300,2026-12-03 23:44:00,야간,M02,PR01,W010,1264
P003301,2026-04-26 09:40:00,주간,M05,PR04,W007,1133
P003302,2026-07-13 21:42:00,야간,M02,PR02,W007,1247
P003303,2026-12-29 17:10:00,주간,M04,PR05,W010,947
P003304,2026-03-24 05:13:00,야간,M03,PR03,W005,850
P003305,2026-02-24 10:12:00,주간,M04,PR03,W003,1044
P003306,2026-08-17 07:41:00,야간,M02,PR05,W007,1012
P003307,2026-11-16 06:40:00,야간,M03,PR03,W003,855
P003308,2026-07-28 09:48:00,주간,M02,PR02,W003,1099
P003309,2026-12-15 13:37:00,주간,M03,PR04,W002,976
P003310,2026-01-12 09:03:00,주간,M01,PR01,W006,1414
P003311,2026-04-29 18:39:00,주간,M02,PR05,W001,1152
P003312,2026-11-11 20:39:00,야간,M02,PR04,W005,1227
P003313,2026-06-15 11:27:00,주간,M02,PR01,W003,1243
P003314,2026-05-10 12:33:00,주간,M02,PR01,W008,1280
P003315,2026-04-14 19:41:00,주간,M04,PR02,W002,959
P003316,2026-03-29 09:20:00,주간,M01,PR03,W008,1448
P003317,2026-02-21 14:55:00,주간,M03,PR04,W003,966
P003318,2026-12-23 07:16:00,야간,M05,PR01,W002,1013
P003319,2026-06-19 16:00:00,주간,M05,PR04,W009,1271
P003320,2026-06-02 20:59:00,야간,M03,PR01,W005,951
P003321,2026-07-08 11:29:00,주간,M03,PR01,W007,883
P003322,2026-05-25 14:52:00,주간,M03,PR01,W008,853
P003323,2026-12-19 13:59:00,주간,M03,PR03,W004,918
P003324,2026-03-31 18:01:00,주간,M03,PR01,W007,950
P003325,2026-09-25 00:23:00,야간,M02,PR03,W004,1032
P003326,2026-03-14 17:10:00,주간,M04,PR05,W009,952
P003327,2026-03-28 00:29:00,야간,M02,PR03,W007,1241
P003328,2026-05-29 17:32:00,주간,M01,PR01,W007,1470
P003329,2026-05-06 23:49:00,야간,M05,PR02,W001,1181
P003330,2026-06-12 08:31:00,주간,M05,PR01,W002,1281
P003331,2026-05-18 22:04:00,야간,M03,PR02,W007,879
P003332,2026-06-17 11:13:00,주간,M01,PR04,W009,1297
P003333,2026-07-31 15:23:00,주간,M01,PR05,W001,1253
P003334,2026-03-20 11:51:00,주간,M03,PR02,W004,994
P003335,2026-04-22 19:34:00,주간,M04,PR03,W002,954
P003336,2026-01-03 14:23:00,주간,M05,PR04,W003,1020
P003337,2026-10-31 09:27:00,주간,M02,PR03,W003,1257
