quality_id,production_id,inspection_time,inspector,inspection_result,defect_type,defect_qty,defect_rate,defect_cause
Q008292,P008292,2026-09-29 00:24:00,검사원B,합격,없음,0,0.0,정상
Q008293,P008293,2026-03-24 04:07:00,검사원C,합격,없음,0,0.0,정상
Q008294,P008294,2026-12-06 21:23:00,검사원A,불합격,균열,7,0.64,금형 이상
Q008295,P008295,2026-08-23 01:55:00,검사원A,합격,없음,0,0.0,정상
Q008296,P008296,2026-09-17 02:12:00,검사원C,합격,없음,0,0.0,정상
Q008297,P008297,2026-06-27 18:26:00,검사원C,합격,없음,0,0.0,정상
Q008298,P008298,2026-07-07 23:05:00,검사원C,합격,없음,0,0.0,정상
Q008299,P008299,2026-05-19 22:25:00,검사원B,합격,없음,0,0.0,정상
Q008300,P008300,2026-06-29 22:36:00,검사원C,합격,없음,0,0.0,정상
Q008301,P008301,2026-03-15 13:42:00,검사원C,합격,없음,0,0.0,정상
Q008302,P008302,2026-06-15 08:44:00,검사원C,합격,없음,0,0.0,정상
Q008303,P008303,2026-03-22 19:59:00,검사원A,합격,없음,0,0.0,정상
Q008304,P008304,2026-01-13 10:58:00,검사원C,합격,없음,0,0.0,정상
Q008305,P008305,2026-05-30 20:14:00,검사원C,합격,없음,0,0.0,정상
Q008306,P008306,2026-07-08 16:29:00,검사원B,합격,없음,0,0.0,정상
Q008307,P008307,2026-09-04 07:45:00,검사원C,합격,없음,0,0.0,정상
Q008308,P008308,2026-02-07 07:00:00,검사원C,합격,없음,0,0.0,정상
Q008309,P008309,2026-03-15 05:05:00,검사원B,합격,없음,0,0.0,정상
Q008310,P008310,2026-08-10 18:40:00,검사원A,합격,없음,0,0.0,정상
Q008311,P008311,2026-04-27 05:15:00,검사원C,합격,없음,0,0.0,정상
Q008312,P008312,2026-01-27 03:42:00,검사원C,합격,없음,0,0.0,정상
Q008313,P008313,2026-05-20 09:01:00,검사원A,합격,없음,0,0.0,정상
Q008314,P008314,2026-09-04 13:35:00,검사원B,합격,없음,0,0.0,정상
Q008315,P008315,2026-06-09 10:38:00,검사원B,합격,없음,0,0.0,정상
Q008316,P008316,2026-11-17 01:49:00,검사원B,합격,없음,0,0.0,정상
Q008317,P008317,2026-09-07 00:08:00,검사원B,합격,없음,0,0.0,정상
Q008318,P008318,2026-06-25 23:03:00,검사원B,합격,없음,0,0.0,정상
Q008319,P008319,2026-11-22 21:45:00,검사원A,합격,없음,0,0.0,정상
Q008320,P008320,2026-01-06 20:57:00,검사원B,합격,없음,0,0.0,정상
Q008321,P008321,2026-01-07 02:20:00,검사원A,합격,없음,0,0.0,정상
Q008322,P008322,2026-11-05 16:32:00,검사원B,합격,없음,0,0.0,정상
Q008323,P008323,2026-03-22 10:40:00,검사원B,합격,없음,0,0.0,정상
Q008324,P008324,2026-06-05 21:22:00,검사원A,합격,없음,0,0.0,정상
Q008325,P008325,2026-03-04 00:27:00,검사원C,불합격,스크래치,21,2.17,설비 마모
Q008326,P008326,2026-01-12 15:23:00,검사원C,합격,없음,0,0.0,정상
Q008327,P008327,2026-01-11 12:55:00,검사원B,합격,없음,0,0.0,정상
Q008328,P008328,2026-06-15 05:09:00,검사원C,합격,없음,0,0.0,정상
Q008329,P008329,2026-06-10 01:31:00,검사원B,합격,없음,0,0.0,정상
Q008330,P008330,2026-11-13 14:22:00,검사원A,합격,없음,0,0.0,정상
Q008331,P008331,2026-07-20 22:28:00,검사원B,합격,없음,0,0.0,정상
Q008332,P008332,2026-06-30 09:06:00,검사원C,합격,없음,0,0.0,정상
Q008333,P008333,2026-09-24 20:53:00,검사원A,합격,없음,0,0.0,정상
Q008334,P008334,2026-03-09 04:04:00,검사원C,합격,없음,0,0.0,정상
Q008335,P008335,2026-05-04 19:34:00,검사원A,합격,없음,0,0.0,정상
Q008336,P008336,2026-07-29 02:15:00,검사원B,합격,없음,0,0.0,정상
Q008337,P008337,2026-12-18 11:36:00,검사원A,합격,없음,0,0.0,정상
Q008338,P008338,2026-12-17 18:49:00,검사원B,합격,없음,0,0.0,정상
Q008339,P008339,2026-01-05 21:03:00,검사원A,합격,없음,0,0.0,정상
Q008340,P008340,2026-10-10 23:33:00,검사원B,합격,없음,0,0.0,정상
Q008341,P008341,2026-06-23 22:48:00,검사원C,합격,없음,0,0.0,정상
Q008342,P008342,2026-04-23 11:00:00,검사원A,합격,없음,0,0.0,정상
Q008343,P008343,2026-04-07 18:28:00,검사원C,합격,없음,0,0.0,정상
Q008344,P008344,2026-05-22 12:33:00,검사원C,합격,없음,0,0.0,정상
Q008345,P008345,2026-04-13 23:32:00,검사원A,합격,없음,0,0.0,정상
Q008346,P008346,2026-08-11 21:14:00,검사원B,합격,없음,0,0.0,정상
Q008347,P008347,2026-04-19 19:41:00,검사원B,합격,없음,0,0.0,정상
Q008348,P008348,2026-08-06 23:17:00,검사원C,합격,없음,0,0.0,정상
Q008349,P008349,2026-04-26 12:18:00,검사원B,합격,없음,0,0.0,정상
Q008350,P008350,2026-09-04 13:57:00,검사원C,합격,없음,0,0.0,정상
Q008351,P008351,2026-02-12 04:25:00,검사원A,합격,없음,0,0.0,정상
Q008352,P008352,2026-10-12 18:46:00,검사원B,합격,없음,0,0.0,정상
Q008353,P008353,2026-09-19 02:51:00,검사원A,합격,없음,0,0.0,정상
Q008354,P008354,2026-12-05 23:31:00,검사원A,합격,없음,0,0.0,정상
Q008355,P008355,2026-08-27 10:57:00,검사원A,합격,없음,0,0.0,정상
Q008356,P008356,2026-12-30 20:39:00,검사원C,합격,없음,0,0.0,정상
Q008357,P008357,2026-04-25 01:22:00,검사원C,합격,없음,0,0.0,정상
Q008358,P008358,2026-02-20 20:11:00,검사원B,합격,없음,0,0.0,정상
Q008359,P008359,2026-02-09 16:31:00,검사원C,합격,없음,0,0.0,정상
Q008360,P008360,2026-09-20 18:40:00,검사원B,합격,없음,0,0.0,정상
Q008361,P008361,2026-01-03 18:33:00,검사원C,합격,없음,0,0.0,정상
Q008362,P008362,2026-12-24 06:43:00,검사원B,합격,없음,0,0.0,정상
Q008363,P008363,2026-08-08 02:16:00,검사원A,합격,없음,0,0.0,정상
Q008364,P008364,2026-08-22 23:21:00,검사원C,합격,없음,0,0.0,정상
Q008365,P008365,2026-12-11 06:08:00,검사원A,합격,없음,0,0.0,정상
Q008366,P008366,2026-01-30 03:42:00,검사원B,합격,없음,0,0.0,정상
Q008367,P008367,2026-06-20 13:43:00,검사원C,합격,없음,0,0.0,정상
Q008368,P008368,2026-09-11 00:08:00,검사원B,합격,없음,0,0.0,정상
Q008369,P008369,2026-12-13 05:28:00,검사원A,합격,없음,0,0.0,정상
Q008370,P008370,2026-04-21 04:56:00,검사원B,합격,없음,0,0.0,정상
Q008371,P008371,2026-12-30 00:56:00,검사원B,합격,없음,0,0.0,정상
Q008372,P008372,2026-07-24 06:06:00,검사원C,합격,없음,0,0.0,정상
Q008373,P008373,2026-07-15 08:34:00,검사원A,합격,없음,0,0.0,정상
Q008374,P008374,2026-11-17 05:49:00,검사원A,합격,없음,0,0.0,정상
Q008375,P008375,2026-04-05 12:00:00,검사원C,합격,없음,0,0.0,정상
Q008376,P008376,2026-04-20 12:15:00,검사원B,합격,없음,0,0.0,정상
Q008377,P008377,2026-11-01 23:48:00,검사원B,합격,없음,0,0.0,정상
Q008378,P008378,2026-02-22 16:42:00,검사원A,합격,없음,0,0.0,정상
Q008379,P008379,2026-07-08 08:29:00,검사원B,합격,없음,0,0.0,정상
Q008380,P008380,2026-06-14 18:10:00,검사원B,합격,없음,0,0.0,정상
Q008381,P008381,2026-07-11 11:02:00,검사원A,합격,없음,0,0.0,정상
Q008382,P008382,2026-01-03 16:12:00,검사원C,합격,없음,0,0.0,정상
Q008383,P008383,2026-08-21 21:24:00,검사원A,합격,없음,0,0.0,정상
Q008384,P008384,2026-09-08 02:33:00,검사원B,합격,없음,0,0.0,정상
Q008385,P008385,2026-04-11 16:35:00,검사원A,합격,없음,0,0.0,정상
Q008386,P008386,2026-03-18 11:16:00,검사원C,합격,없음,0,0.0,정상
Q008387,P008387,2026-07-27 23:12:00,검사원B,합격,없음,0,0.0,정상
Q008388,P008388,2026-10-22 19:55:00,검사원A,불합격,스크래치,30,3.19,설비 마모
Q008389,P008389,2026-06-23 23:45:00,검사원B,불합격,스크래치,21,2.32,설비 마모
Q008390,P008390,2026-08-20 12:22:00,검사원A,합격,없음,0,0.0,정상
Q008391,P008391,2026-03-09 00:25:00,검사원A,합격,없음,0,0.0,정상
Q008392,P008392,2026-04-08 02:32:00,검사원A,불합격,변형,8,0.74,온도 이상
Q008393,P008393,2026-08-25 12:59:00,검사원A,합격,없음,0,0.0,정상
Q008394,P008394,2026-03-15 15:42:00,검사원C,합격,없음,0,0.0,정상
Q008395,P008395,2026-09-28 01:59:00,검사원B,합격,없음,0,0.0,정상
Q008396,P008396,2026-03-31 04:24:00,검사원A,합격,없음,0,0.0,정상
Q008397,P008397,2026-09-25 19:26:00,검사원C,합격,없음,0,0.0,정상
Q008398,P008398,2026-04-23 07:01:00,검사원C,합격,없음,0,0.0,정상
Q008399,P008399,2026-03-11 06:34:00,검사원A,합격,없음,0,0.0,정상
Q008400,P008400,2026-07-27 18:41:00,검사원C,합격,없음,0,0.0,정상
Q008401,P008401,2026-04-28 06:01:00,검사원A,합격,없음,0,0.0,정상
Q008402,P008402,2026-07-10 11:56:00,검사원A,합격,없음,0,0.0,정상
Q008403,P008403,2026-11-16 14:54:00,검사원C,합격,없음,0,0.0,정상
Q008404,P008404,2026-09-06 16:42:00,검사원B,합격,없음,0,0.0,정상
Q008405,P008405,2026-05-12 14:00:00,검사원A,합격,없음,0,0.0,정상
Q008406,P008406,2026-06-20 11:23:00,검사원C,합격,없음,0,0.0,정상
Q008407,P008407,2026-05-01 19:36:00,검사원C,합격,없음,0,0.0,정상
Q008408,P008408,2026-12-03 17:42:00,검사원C,합격,없음,0,0.0,정상
Q008409,P008409,2026-06-11 11:43:00,검사원B,합격,없음,0,0.0,정상
Q008410,P008410,2026-09-26 16:51:00,검사원C,합격,없음,0,0.0,정상
Q008411,P008411,2026-01-24 06:36:00,검사원B,합격,없음,0,0.0,정상
Q008412,P008412,2026-05-24 08:42:00,검사원A,합격,없음,0,0.0,정상
Q008413,P008413,2026-07-02 19:43:00,검사원A,합격,없음,0,0.0,정상
Q008414,P008414,2026-02-15 13:51:00,검사원C,합격,없음,0,0.0,정상
Q008415,P008415,2026-08-12 15:16:00,검사원B,합격,없음,0,0.0,정상
Q008416,P008416,2026-09-19 03:23:00,검사원B,합격,없음,0,0.0,정상
Q008417,P008417,2026-04-09 01:27:00,검사원B,불합격,오염,16,1.77,작업환경
Q008418,P008418,2026-12-12 10:00:00,검사원B,합격,없음,0,0.0,정상
Q008419,P008419,2026-04-23 20:42:00,검사원C,합격,없음,0,0.0,정상
Q008420,P008420,2026-03-14 11:26:00,검사원B,합격,없음,0,0.0,정상
Q008421,P008421,2026-06-21 05:57:00,검사원B,합격,없음,0,0.0,정상
Q008422,P008422,2026-06-07 00:36:00,검사원C,합격,없음,0,0.0,정상
Q008423,P008423,2026-07-13 22:05:00,검사원A,합격,없음,0,0.0,정상
Q008424,P008424,2026-09-13 04:31:00,검사원B,합격,없음,0,0.0,정상
Q008425,P008425,2026-08-31 16:05:00,검사원C,합격,없음,0,0.0,정상
Q008426,P008426,2026-11-27 12:21:00,검사원A,합격,없음,0,0.0,정상
Q008427,P008427,2026-09-16 18:33:00,검사원A,합격,없음,0,0.0,정상
Q008428,P008428,2026-07-04 15:59:00,검사원C,합격,없음,0,0.0,정상
Q008429,P008429,2026-12-27 00:35:00,검사원C,합격,없음,0,0.0,정상
Q008430,P008430,2026-10-08 06:43:00,검사원C,합격,없음,0,0.0,정상
Q008431,P008431,2026-10-06 20:45:00,검사원C,합격,없음,0,0.0,정상
Q008432,P008432,2026-04-22 16:52:00,검사원A,합격,없음,0,0.0,정상
Q008433,P008433,2026-08-20 15:53:00,검사원B,합격,없음,0,0.0,정상
Q008434,P008434,2026-09-21 15:41:00,검사원B,불합격,스크래치,30,3.22,설비 마모
Q008435,P008435,2026-07-20 19:59:00,검사원A,합격,없음,0,0.0,정상
Q008436,P008436,2026-05-02 20:18:00,검사원C,합격,없음,0,0.0,정상
Q008437,P008437,2026-08-11 16:18:00,검사원A,합격,없음,0,0.0,정상
Q008438,P008438,2026-02-11 23:39:00,검사원B,합격,없음,0,0.0,정상
Q008439,P008439,2026-05-04 06:23:00,검사원C,합격,없음,0,0.0,정상
Q008440,P008440,2026-11-18 16:05:00,검사원C,합격,없음,0,0.0,정상
Q008441,P008441,2026-01-23 08:37:00,검사원A,불합격,치수불량,23,2.38,설비 진동
Q008442,P008442,2026-09-27 13:57:00,검사원C,합격,없음,0,0.0,정상
Q008443,P008443,2026-07-24 18:08:00,검사원A,합격,없음,0,0.0,정상
Q008444,P008444,2026-03-05 15:06:00,검사원A,합격,없음,0,0.0,정상
Q008445,P008445,2026-07-05 13:02:00,검사원A,합격,없음,0,0.0,정상
Q008446,P008446,2026-11-19 17:31:00,검사원A,합격,없음,0,0.0,정상
Q008447,P008447,2026-09-22 21:42:00,검사원B,합격,없음,0,0.0,정상
Q008448,P008448,2026-03-23 22:55:00,검사원C,합격,없음,0,0.0,정상
Q008449,P008449,2026-05-29 14:57:00,검사원C,합격,없음,0,0.0,정상
Q008450,P008450,2026-05-16 16:55:00,검사원B,합격,없음,0,0.0,정상
Q008451,P008451,2026-02-19 13:20:00,검사원A,합격,없음,0,0.0,정상
Q008452,P008452,2026-01-11 18:00:00,검사원B,합격,없음,0,0.0,정상
Q008453,P008453,2026-04-14 15:44:00,검사원C,합격,없음,0,0.0,정상
Q008454,P008454,2026-08-12 23:50:00,검사원A,불합격,치수불량,13,1.35,설비 진동
Q008455,P008455,2026-12-07 22:30:00,검사원C,합격,없음,0,0.0,정상
Q008456,P008456,2026-06-20 18:30:00,검사원C,합격,없음,0,0.0,정상
Q008457,P008457,2026-03-29 14:36:00,검사원C,합격,없음,0,0.0,정상
Q008458,P008458,2026-06-17 10:08:00,검사원A,합격,없음,0,0.0,정상
Q008459,P008459,2026-09-28 23:55:00,검사원A,합격,없음,0,0.0,정상
Q008460,P008460,2026-08-19 04:47:00,검사원C,합격,없음,0,0.0,정상
Q008461,P008461,2026-10-18 10:08:00,검사원B,합격,없음,0,0.0,정상
Q008462,P008462,2026-11-25 01:03:00,검사원B,불합격,스크래치,18,1.9,설비 마모
Q008463,P008463,2026-10-17 22:05:00,검사원C,합격,없음,0,0.0,정상
Q008464,P008464,2026-06-21 08:06:00,검사원A,불합격,치수불량,18,1.91,설비 진동
Q008465,P008465,2026-01-08 09:08:00,검사원C,합격,없음,0,0.0,정상
Q008466,P008466,2026-12-15 14:53:00,검사원A,합격,없음,0,0.0,정상
Q008467,P008467,2026-01-03 06:06:00,검사원C,합격,없음,0,0.0,정상
Q008468,P008468,2026-04-26 13:52:00,검사원A,합격,없음,0,0.0,정상
Q008469,P008469,2026-06-10 11:05:00,검사원B,합격,없음,0,0.0,정상
Q008470,P008470,2026-07-01 00:48:00,검사원C,합격,없음,0,0.0,정상
Q008471,P008471,2026-06-21 05:31:00,검사원B,합격,없음,0,0.0,정상
Q008472,P008472,2026-03-28 10:07:00,검사원A,합격,없음,0,0.0,정상
Q008473,P008473,2026-02-12 23:54:00,검사원A,합격,없음,0,0.0,정상
Q008474,P008474,2026-11-10 19:06:00,검사원B,합격,없음,0,0.0,정상
Q008475,P008475,2026-05-28 02:40:00,검사원B,합격,없음,0,0.0,정상
Q008476,P008476,2026-05-05 22:59:00,검사원B,합격,없음,0,0.0,정상
Q008477,P008477,2026-06-05 02:05:00,검사원A,합격,없음,0,0.0,정상
Q008478,P008478,2026-03-18 08:36:00,검사원B,불합격,스크래치,29,3.01,설비 마모
Q008479,P008479,2026-07-06 19:56:00,검사원B,합격,없음,0,0.0,정상
Q008480,P008480,2026-02-07 11:01:00,검사원B,합격,없음,0,0.0,정상
Q008481,P008481,2026-03-04 14:47:00,검사원C,합격,없음,0,0.0,정상
Q008482,P008482,2026-07-01 17:41:00,검사원C,합격,없음,0,0.0,정상
Q008483,P008483,2026-11-04 18:06:00,검사원B,합격,없음,0,0.0,정상
Q008484,P008484,2026-08-13 11:29:00,검사원B,합격,없음,0,0.0,정상
Q008485,P008485,2026-08-01 01:37:00,검사원C,불합격,치수불량,16,1.78,설비 진동
Q008486,P008486,2026-08-28 11:54:00,검사원C,합격,없음,0,0.0,정상
Q008487,P008487,2026-01-02 06:12:00,검사원B,합격,없음,0,0.0,정상
Q008488,P008488,2026-01-26 23:38:00,검사원A,합격,없음,0,0.0,정상
Q008489,P008489,2026-03-04 02:03:00,검사원A,합격,없음,0,0.0,정상
Q008490,P008490,2026-03-02 19:17:00,검사원B,합격,없음,0,0.0,정상
Q008491,P008491,2026-12-13 18:32:00,검사원A,합격,없음,0,0.0,정상
Q008492,P008492,2026-02-07 13:22:00,검사원B,합격,없음,0,0.0,정상
Q008493,P008493,2026-03-13 17:39:00,검사원C,합격,없음,0,0.0,정상
Q008494,P008494,2026-12-19 14:07:00,검사원A,불합격,변형,9,0.82,온도 이상
Q008495,P008495,2026-10-15 13:23:00,검사원C,합격,없음,0,0.0,정상
Q008496,P008496,2026-02-06 09:28:00,검사원C,합격,없음,0,0.0,정상
Q008497,P008497,2026-11-27 01:54:00,검사원C,합격,없음,0,0.0,정상
Q008498,P008498,2026-12-19 19:03:00,검사원B,합격,없음,0,0.0,정상
Q008499,P008499,2026-03-06 13:14:00,검사원A,합격,없음,0,0.0,정상
Q008500,P008500,2026-07-09 13:13:00,검사원B,합격,없음,0,0.0,정상
Q008501,P008501,2026-09-20 20:49:00,검사원B,합격,없음,0,0.0,정상
Q008502,P008502,2026-03-11 11:06:00,검사원C,합격,없음,0,0.0,정상
Q008503,P008503,2026-06-27 11:22:00,검사원C,불합격,치수불량,1,0.08,설비 진동
Q008504,P008504,2026-05-28 19:12:00,검사원B,합격,없음,0,0.0,정상
Q008505,P008505,2026-02-23 22:14:00,검사원A,합격,없음,0,0.0,정상
Q008506,P008506,2026-08-02 22:18:00,검사원A,합격,없음,0,0.0,정상
Q008507,P008507,2026-12-04 16:53:00,검사원B,합격,없음,0,0.0,정상
Q008508,P008508,2026-02-25 15:18:00,검사원A,합격,없음,0,0.0,정상
Q008509,P008509,2026-01-03 23:34:00,검사원A,합격,없음,0,0.0,정상
Q008510,P008510,2026-07-12 14:48:00,검사원B,합격,없음,0,0.0,정상
Q008511,P008511,2026-08-16 08:15:00,검사원A,합격,없음,0,0.0,정상
Q008512,P008512,2026-06-21 01:40:00,검사원C,합격,없음,0,0.0,정상
Q008513,P008513,2026-09-22 17:48:00,검사원B,합격,없음,0,0.0,정상
Q008514,P008514,2026-05-01 17:17:00,검사원B,합격,없음,0,0.0,정상
Q008515,P008515,2026-08-04 15:31:00,검사원B,합격,없음,0,0.0,정상
Q008516,P008516,2026-01-26 04:31:00,검사원C,합격,없음,0,0.0,정상
Q008517,P008517,2026-01-31 22:25:00,검사원C,합격,없음,0,0.0,정상
Q008518,P008518,2026-03-24 16:34:00,검사원C,합격,없음,0,0.0,정상
Q008519,P008519,2026-10-16 21:50:00,검사원A,합격,없음,0,0.0,정상
Q008520,P008520,2026-06-17 23:02:00,검사원A,합격,없음,0,0.0,정상
Q008521,P008521,2026-12-05 00:57:00,검사원A,합격,없음,0,0.0,정상
Q008522,P008522,2026-01-19 13:35:00,검사원A,합격,없음,0,0.0,정상
Q008523,P008523,2026-11-10 14:24:00,검사원C,합격,없음,0,0.0,정상
Q008524,P008524,2026-12-13 20:38:00,검사원A,합격,없음,0,0.0,정상
Q008525,P008525,2026-06-27 19:08:00,검사원B,합격,없음,0,0.0,정상
Q008526,P008526,2026-01-17 05:13:00,검사원C,합격,없음,0,0.0,정상
Q008527,P008527,2026-04-18 16:49:00,검사원C,합격,없음,0,0.0,정상
Q008528,P008528,2026-07-07 16:05:00,검사원B,합격,없음,0,0.0,정상
Q008529,P008529,2026-05-09 23:49:00,검사원A,합격,없음,0,0.0,정상
Q008530,P008530,2026-07-23 03:23:00,검사원B,합격,없음,0,0.0,정상
Q008531,P008531,2026-04-28 19:10:00,검사원A,합격,없음,0,0.0,정상
Q008532,P008532,2026-03-26 05:14:00,검사원A,합격,없음,0,0.0,정상
Q008533,P008533,2026-04-24 23:22:00,검사원C,합격,없음,0,0.0,정상
Q008534,P008534,2026-02-16 06:55:00,검사원A,합격,없음,0,0.0,정상
Q008535,P008535,2026-09-26 13:20:00,검사원A,불합격,스크래치,22,2.32,설비 마모
Q008536,P008536,2026-07-28 03:47:00,검사원A,합격,없음,0,0.0,정상
Q008537,P008537,2026-12-24 10:37:00,검사원B,합격,없음,0,0.0,정상
Q008538,P008538,2026-12-04 01:58:00,검사원C,합격,없음,0,0.0,정상
Q008539,P008539,2026-06-14 11:32:00,검사원C,합격,없음,0,0.0,정상
Q008540,P008540,2026-09-08 17:25:00,검사원B,합격,없음,0,0.0,정상
Q008541,P008541,2026-05-13 04:21:00,검사원B,합격,없음,0,0.0,정상
Q008542,P008542,2026-12-27 15:03:00,검사원C,합격,없음,0,0.0,정상
Q008543,P008543,2026-03-10 17:55:00,검사원C,합격,없음,0,0.0,정상
Q008544,P008544,2026-04-18 20:28:00,검사원C,합격,없음,0,0.0,정상
Q008545,P008545,2026-03-12 09:20:00,검사원A,합격,없음,0,0.0,정상
Q008546,P008546,2026-06-05 22:53:00,검사원C,합격,없음,0,0.0,정상
Q008547,P008547,2026-09-19 05:11:00,검사원A,합격,없음,0,0.0,정상
Q008548,P008548,2026-05-30 19:19:00,검사원C,합격,없음,0,0.0,정상
Q008549,P008549,2026-10-05 22:21:00,검사원A,합격,없음,0,0.0,정상
Q008550,P008550,2026-11-26 23:32:00,검사원B,합격,없음,0,0.0,정상
Q008551,P008551,2026-07-25 06:55:00,검사원A,합격,없음,0,0.0,정상
Q008552,P008552,2026-03-25 04:15:00,검사원B,합격,없음,0,0.0,정상
Q008553,P008553,2026-11-20 23:55:00,검사원A,합격,없음,0,0.0,정상
Q008554,P008554,2026-04-05 06:46:00,검사원A,불합격,치수불량,30,3.09,설비 진동
